,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
228,L,AKU,G2,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
229,P,AKU,G3,SMTA,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
230,L,AKU,G6,SRJN,GRD,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
231,P,AKU,G5,SRJN,PNS,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
232,P,AKU,G4,SMTA,LL,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
233,L,AKU,G4,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
234,P,AKU,G3,SRJN,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
235,L,AKU,G3,SMP,LL,PSN,IPS1_CUM,IPS2_M,SKS1_B,SKS2_SB,LLW
236,P,AKU,G2,SMP,LL,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
237,P,AKU,G4,SRJN,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
238,P,AKU,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
239,L,AKU,G3,SD,LL,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
240,L,AKU,G3,LL,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
241,L,AKU,G3,SMTA,PSN,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
242,L,AKU,G3,SMTA,PS,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
243,P,AKU,G3,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
244,P,AKU,G4,SMP,PDG,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
245,P,AKU,G1,SMTA,LL,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
246,L,AKU,G4,SMTA,PDG,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
247,P,AKU,G3,SRJN,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
248,P,AKU,G2,LL,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
249,P,AKU,G4,SRJN,GRD,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LC
250,L,AKU,G4,SRJN,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
251,P,AKU,G4,SRJN,GRD,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
252,L,AKU,G5,SRJN,PS,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
253,L,AKU,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
254,P,AKU,G1,SMP,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
255,L,AKU,G6,SRJN,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
256,L,AKU,G3,SMP,PDG,PSN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
257,P,AKU,G3,SMTA,LL,PS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
258,P,AKU,G4,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LC
259,L,AKU,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
260,P,AKU,G3,SRJN,PSN,PSN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
261,P,AKU,G4,SMP,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
262,P,AKU,G4,SMP,LL,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
263,P,AKU,G4,SMP,PDG,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
264,P,AKU,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
265,P,AKU,G2,SMP,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
266,L,AKU,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
267,L,AKU,G2,SMTA,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
268,L,AKU,G5,SRJN,GRD,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
269,L,AKU,G2,SMTA,LL,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
270,L,AKU,G1,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
271,L,AKU,G4,SMTA,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
272,L,AKU,G7,SRJN,PDG,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
273,L,AKU,G7,SRJN,GRD,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
274,L,AKU,G5,SRJN,PNS,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
275,P,AKU,G5,SRJN,PNS,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LLW
276,P,AKU,G7,SRJN,PS,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
277,L,AKU,G4,SMTA,PSN,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
278,L,AKU,G4,SMTA,PS,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
279,P,AKU,G2,SD,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
280,P,AKU,G6,LL,PNS,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
281,P,AKU,G3,SRJN,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
282,P,AKU,G3,SMP,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
283,P,AKU,G5,SRJN,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
284,P,AKU,G4,SMTA,LL,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
285,P,AKU,G2,SMTA,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
286,P,AKU,G6,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
287,P,AKU,G4,SRJN,PS,ABRI,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
288,L,AKU,G3,SRJN,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
289,L,AKU,G3,SRJN,GRD,LL,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LLW
290,L,AKU,G4,SRJN,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
291,P,AKU,G4,SMTA,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
292,L,AKU,G7,SRJN,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
293,P,AKU,G2,SMP,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
294,P,AKU,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
295,P,AKU,G4,SMTA,LL,ABRI,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
296,P,AKU,G5,SRJN,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
297,P,AKU,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
298,L,AKU,G4,SRJN,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
299,L,AKU,G4,SRJN,LL,LL,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
300,L,AKU,G5,SRJN,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
301,P,AKU,G4,SRJN,GRD,LL,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LTW
302,L,AKU,G5,SRJN,GRD,ABRI,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
303,P,AKU,G3,SMTA,PDG,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
304,L,AKU,G2,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
305,P,AKU,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
306,P,AKU,G2,SMP,BPN,BPN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
307,L,AKU,G4,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
308,L,AKU,G3,SMP,PDG,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
309,P,AKU,G4,SRJN,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
310,L,AKU,G4,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
311,L,AKU,G5,LL,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
312,P,AKU,G3,SMTA,LL,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
313,L,AKU,G7,SMTA,LL,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
314,L,AKU,G1,SD,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
315,L,AKU,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
316,L,AKU,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LTW
317,P,AKU,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
318,P,AKU,G5,SRJN,PDG,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
319,P,AKU,G4,LL,PNS,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
320,L,AKU,G7,SRJN,PS,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
321,P,AKU,G4,SMTA,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
322,L,AKU,G2,SMP,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
323,P,AKU,G2,LL,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
324,P,AKU,G2,SMP,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
325,L,AKU,G3,SRJN,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
326,P,AKU,G4,SRJN,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
327,L,AKU,G4,SRJN,PDG,GRD,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
328,P,AKU,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
329,P,AKU,G6,SMTA,PSN,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
330,P,AKU,G6,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
331,P,AKU,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LLW
332,L,AKU,G4,SRJN,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
333,L,AKU,G4,SRJN,GRD,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
334,L,AKU,G4,SRJN,PS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
335,P,AKU,G4,SRJN,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
336,P,AKU,G3,SMP,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
337,L,AKU,G7,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
338,L,AKU,G3,SRJN,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
339,L,AKU,G4,SRJN,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
340,P,AKU,G5,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
341,P,AKU,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
342,P,AKU,G5,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
343,P,AKU,G4,SRJN,GRD,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
344,P,AKU,G7,SRJN,PS,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
345,L,AKU,G4,SMP,PDG,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
346,P,AKU,G1,SD,LL,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
347,P,AKU,G3,SMTA,LL,PDG,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
348,P,AKU,G4,SRJN,PDG,LL,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
349,P,AKU,G1,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
350,P,AKU,G3,SMTA,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
351,L,AKU,G4,SRJN,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
352,L,AKU,G1,SMTA,LL,LL,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
353,P,AKU,G4,SRJN,GRD,LL,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
354,P,AKU,G2,SD,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
355,L,AKU,G5,SRJN,GRD,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
356,P,EKO,G3,SMTA,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
357,P,EKO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
358,P,EKO,G3,SMTA,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
359,P,EKO,G2,SMP,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
360,P,EKO,G5,SRJN,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
361,P,EKO,G1,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
362,P,EKO,G3,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
363,P,EKO,G2,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
364,P,EKO,G4,SMTA,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
365,P,EKO,G5,SRJN,PDG,PS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
366,L,EKO,G3,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LTW
367,L,EKO,G1,SMP,LL,BPN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LLW
368,L,EKO,G3,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
369,P,EKO,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
370,P,EKO,G3,SRJN,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
371,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
372,L,EKO,G1,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
373,L,EKO,G3,SMTA,BPN,PS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LTW
374,P,EKO,G3,SMTA,PDG,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
375,P,EKO,G3,SMTA,LL,GRD,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LTW
376,L,EKO,G3,SMTA,LL,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LC
377,L,EKO,G3,SMTA,LL,PS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LTW
378,L,EKO,G1,SD,LL,PDG,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
379,P,EKO,G3,SMTA,LL,PNS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
380,P,EKO,G3,SMTA,PDG,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
381,L,EKO,G3,SMTA,PSN,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
382,P,EKO,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
383,P,EKO,G3,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LLW
384,P,EKO,G4,SRJN,GRD,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LLW
385,P,EKO,G3,SRJN,LL,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
386,P,EKO,G3,SMTA,GRD,PNS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LLW
387,P,EKO,G3,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
388,P,EKO,G4,SRJN,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
389,L,EKO,G3,SRJN,GRD,PNS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_B,LLW
390,L,EKO,G2,SD,BPN,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
391,L,EKO,G2,SD,PDG,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LLW
392,L,EKO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
393,P,EKO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
394,L,EKO,G2,LL,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
395,L,EKO,G2,SMP,PDG,LL,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
396,P,EKO,G4,SRJN,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
397,L,EKO,G2,LL,LL,BPN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
398,P,EKO,G1,LL,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
399,P,EKO,G3,SMP,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
400,P,EKO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
401,P,EKO,G3,SMP,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
402,L,EKO,G2,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
403,P,EKO,G4,SRJN,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LTW
404,L,EKO,G3,SD,LL,PDG,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
405,P,EKO,G3,SD,LL,PDG,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
406,P,EKO,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
407,P,EKO,G2,SMP,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
408,L,EKO,G2,SMTA,PDG,LL,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_C,LLW
409,P,EKO,G3,SD,PDG,PSN,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
410,L,EKO,G3,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
411,L,EKO,G2,SMP,PDG,PDG,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LTW
412,P,EKO,G4,SRJN,PS,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
413,L,EKO,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_B,LLW
414,P,EKO,G3,SRJN,PNS,GRD,IPS1_CUM,IPS2_M,SKS1_SB,SKS2_SB,LLW
415,P,EKO,G3,SMTA,PSN,PSN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
416,L,EKO,G2,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LLW
417,L,EKO,G2,SMP,PDG,PDG,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
418,L,EKO,G3,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
419,L,EKO,G4,SRJN,GRD,PSN,IPS1_M,IPS2_KM,SKS1_SB,SKS2_SB,LLW
420,L,EKO,G3,SD,LL,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
421,P,EKO,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LTW
422,P,EKO,G2,SRJN,LL,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_SB,LLW
423,P,EKO,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
424,P,EKO,G4,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
425,L,EKO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
426,L,EKO,G5,SRJN,GRD,ABRI,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
427,L,EKO,G7,SMTA,PNS,PS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_SB,LLW
428,L,EKO,G4,SRJN,PNS,GRD,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_C,LLW
429,L,EKO,G3,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
430,L,EKO,G5,SMTA,PS,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
431,L,EKO,G3,SMTA,PSN,PSN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_C,LLW
432,P,EKO,G4,SRJN,PS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
433,L,EKO,G3,SMTA,LL,PS,IPS1_CUM,IPS2_M,SKS1_SB,SKS2_SB,LLW
434,L,EKO,G3,SMTA,PNS,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
435,P,EKO,G3,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
436,L,EKO,G2,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
437,P,EKO,G3,SMTA,PDG,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
438,L,EKO,G4,LL,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
439,L,EKO,G2,SMTA,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LTW
440,L,EKO,G2,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
441,L,EKO,G5,SRJN,PDG,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
442,P,EKO,G2,SMTA,PS,LL,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LTW
443,P,EKO,G4,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LLW
444,L,EKO,G4,SRJN,PNS,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
445,L,EKO,G2,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
446,P,EKO,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
447,P,EKO,G4,SMTA,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
448,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
449,P,EKO,G2,SRJN,PNS,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
450,P,EKO,G2,SMP,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LTW
451,L,EKO,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LLW
452,P,EKO,G2,SMTA,PS,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
453,L,EKO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
454,P,EKO,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
455,P,EKO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
456,L,EKO,G3,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
457,P,EKO,G3,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
458,L,EKO,G2,SRJN,GRD,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LTW
459,L,EKO,G4,SMTA,LL,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LLW
460,P,EKO,G3,SRJN,PS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
461,L,EKO,G4,SRJN,GRD,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
462,L,EKO,G2,SMP,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
463,L,EKO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
464,L,EKO,G4,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
