,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
27,L,FISIKA,G1,SMTA,BPN,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
28,P,FISIKA,G3,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
29,P,FISIKA,G1,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_K,LLW
30,P,FISIKA,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
31,P,FISIKA,G2,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
32,L,FISIKA,G1,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_K,LLW
33,L,FISIKA,G2,SD,BPN,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
34,P,FISIKA,G2,SMTA,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
35,P,FISIKA,G3,SMTA,LL,ABRI,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
36,P,FISIKA,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
37,L,FISIKA,G2,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
38,P,FISIKA,G3,SMTA,GRD,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_C,LLW
39,L,FISIKA,G1,SMP,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
40,P,FISIKA,G1,LL,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
41,L,FISIKA,G3,SMTA,BPN,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
42,L,FISIKA,G1,LL,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_K,LLW
43,L,FISIKA,G3,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
44,L,FISIKA,G3,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_K,SKS2_B,LTW
45,P,FISIKA,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
46,P,FISIKA,G2,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
47,P,FISIKA,G5,SRJN,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
48,L,FISIKA,G1,SMTA,LL,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
49,L,FISIKA,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_C,LTW
50,L,FISIKA,G1,SD,BPN,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
51,L,FISIKA,G1,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
52,P,FISIKA,G1,SD,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_C,LLW
53,L,FISIKA,G2,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
54,L,FISIKA,G1,LL,BPN,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
55,P,FISIKA,G2,SMTA,PS,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LC
56,P,FISIKA,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
57,P,FISIKA,G1,SMTA,PS,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LC
58,P,FISIKA,G2,SMP,BPN,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
59,P,FISIKA,G3,SMP,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
60,L,FISIKA,G4,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
61,P,FISIKA,G2,SD,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
62,P,FISIKA,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
63,L,FISIKA,G3,SMTA,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
64,P,FISIKA,G2,SD,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
65,L,FISIKA,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
66,P,FISIKA,G4,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
67,L,FISIKA,G2,SMP,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
68,P,FISIKA,G3,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
69,L,FISIKA,G3,SMTA,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
70,P,FISIKA,G3,SRJN,GRD,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
71,P,FISIKA,G3,SMP,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
72,P,FISIKA,G2,SMP,PS,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
73,P,FISIKA,G2,SD,PDG,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
74,L,FISIKA,G3,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
75,P,FISIKA,G1,SMTA,LL,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
76,L,FISIKA,G2,SMTA,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
77,L,FISIKA,G3,SRJN,GRD,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
78,P,FISIKA,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
79,L,FISIKA,G3,SRJN,PDG,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
80,P,FISIKA,G3,SD,LL,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
81,P,FISIKA,G3,SD,LL,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
82,L,FISIKA,G2,LL,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
83,P,FISIKA,G2,SD,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
84,L,FISIKA,G3,SRJN,GRD,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
85,L,FISIKA,G2,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
86,L,FISIKA,G1,LL,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
87,P,FISIKA,G3,SMTA,GRD,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
88,P,FISIKA,G2,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
89,P,FISIKA,G2,SRJN,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
90,P,FISIKA,G4,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
91,P,FISIKA,G2,SRJN,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
92,P,FISIKA,G4,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
93,P,FISIKA,G1,SD,LL,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
94,P,FISIKA,G3,SMTA,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
95,P,FISIKA,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
96,L,FISIKA,G2,SD,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
97,P,FISIKA,G3,SRJN,PNS,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
98,L,FISIKA,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
99,L,FISIKA,G2,SD,BPN,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
100,P,FISIKA,G2,SMTA,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
101,L,FISIKA,G3,SRJN,PDG,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
102,P,FISIKA,G3,SD,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
103,L,FISIKA,G3,SD,LL,PS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
104,P,FISIKA,G1,SD,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
105,P,FISIKA,G3,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
106,P,FISIKA,G1,SD,LL,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
107,L,FISIKA,G2,SMTA,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
108,L,FISIKA,G1,SD,BPN,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
109,P,FISIKA,G1,SMP,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
110,P,FISIKA,G2,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
111,P,FISIKA,G2,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
112,P,FISIKA,G3,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
113,L,FISIKA,G1,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
114,P,FISIKA,G3,SMTA,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
115,P,FISIKA,G3,SMTA,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
116,P,FISIKA,G3,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
117,L,FISIKA,G2,SMTA,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
118,P,FISIKA,G1,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
119,L,FISIKA,G2,SMTA,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
120,L,FISIKA,G2,SRJN,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
121,P,FISIKA,G1,SD,BPN,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
122,P,FISIKA,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
123,L,FISIKA,G4,SRJN,GRD,ABRI,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
124,L,FISIKA,G1,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
125,L,FISIKA,G2,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
126,L,FISIKA,G3,SMTA,PSN,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
127,P,FISIKA,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
128,L,FISIKA,G2,SMP,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
129,P,FISIKA,G2,SD,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
130,L,FISIKA,G4,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
131,P,FISIKA,G2,SD,LL,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
132,L,FISIKA,G3,SMP,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
133,P,FISIKA,G1,SD,BPN,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
134,L,FISIKA,G3,LL,BPN,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
135,P,FISIKA,G1,SRJN,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
136,P,FISIKA,G2,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
137,P,FISIKA,G4,SMTA,PDG,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
138,P,FISIKA,G2,SMP,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
139,P,FISIKA,G3,SD,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
140,L,FISIKA,G1,SMP,BPN,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
141,P,FISIKA,G2,SD,BPN,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
142,P,FISIKA,G2,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
143,P,FISIKA,G3,SMTA,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
144,L,FISIKA,G3,SD,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
145,L,FISIKA,G4,SRJN,GRD,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
146,L,FISIKA,G5,SRJN,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
147,P,FISIKA,G2,SMTA,PDG,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
148,P,FISIKA,G3,SRJN,GRD,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
149,P,FISIKA,G4,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
150,P,FISIKA,G4,SD,PDG,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
151,P,FISIKA,G4,SMTA,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
152,P,FISIKA,G2,LL,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
153,P,FISIKA,G3,SMTA,PDG,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
154,P,FISIKA,G2,SD,BPN,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
155,P,FISIKA,G1,SMTA,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
156,L,FISIKA,G2,SD,LL,LL,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
157,L,FISIKA,G2,SMTA,PDG,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
158,P,FISIKA,G1,SMP,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
159,P,FISIKA,G2,SMTA,PS,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
160,P,FISIKA,G2,SD,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
161,P,FISIKA,G2,SD,BPN,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
162,L,FISIKA,G3,SMTA,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
163,P,FISIKA,G2,SD,BPN,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
164,P,FISIKA,G3,SD,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
165,L,FISIKA,G3,SMP,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
166,L,FISIKA,G3,SRJN,PDG,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
167,P,FISIKA,G2,SD,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
168,P,FISIKA,G3,LL,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
169,P,FISIKA,G3,SRJN,PSN,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
170,L,FISIKA,G2,SMTA,LL,LL,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
171,L,FISIKA,G5,SRJN,PS,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
172,L,FISIKA,G4,SMTA,LL,ABRI,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
173,L,FISIKA,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
174,L,FISIKA,G3,SMTA,LL,LL,IPS1_KM,IPS2_CUM,SKS1_B,SKS2_B,LTW
175,L,FISIKA,G3,SMTA,BPN,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
176,L,FISIKA,G4,SRJN,GRD,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
177,P,FISIKA,G4,SRJN,PS,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
178,P,FISIKA,G4,SRJN,GRD,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
179,L,FISIKA,G2,SMTA,GRD,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
180,L,FISIKA,G3,SMTA,PNS,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
181,P,FISIKA,G4,SD,BPN,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
182,L,FISIKA,G1,LL,BPN,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
183,P,FISIKA,G3,SMP,LL,PS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LLW
184,P,FISIKA,G2,SMP,PDG,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
185,P,FISIKA,G3,SMTA,PS,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
186,L,FISIKA,G4,SMTA,LL,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
187,L,FISIKA,G4,SRJN,PNS,ABRI,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
188,P,FISIKA,G3,SRJN,PNS,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
189,L,FISIKA,G4,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
190,L,FISIKA,G3,SD,PDG,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
191,P,FISIKA,G3,SMTA,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
192,L,FISIKA,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
193,P,FISIKA,G4,SMP,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
194,P,FISIKA,G3,SMTA,PS,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
195,P,FISIKA,G3,SMP,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
196,P,FISIKA,G2,SD,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
197,P,FISIKA,G2,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
198,P,FISIKA,G2,LL,BPN,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
199,P,FISIKA,G4,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
200,P,FISIKA,G3,SMTA,LL,PNS,IPS1_M,IPS2_CUM,SKS1_B,SKS2_B,LTW
201,L,FISIKA,G4,SD,LL,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
202,P,FISIKA,G2,SD,LL,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
203,P,FISIKA,G2,SMP,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
204,P,FISIKA,G3,SD,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
205,P,FISIKA,G3,SMP,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LLW
206,P,FISIKA,G3,SMTA,LL,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
207,L,FISIKA,G4,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
208,L,FISIKA,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
209,P,FISIKA,G3,SMP,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
210,P,FISIKA,G3,SMTA,LL,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
211,L,FISIKA,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
212,L,FISIKA,G4,SMP,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
213,P,FISIKA,G1,SRJN,GRD,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
214,P,FISIKA,G3,LL,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
215,P,FISIKA,G4,SMTA,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
216,P,FISIKA,G2,SD,LL,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
217,L,FISIKA,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
218,L,FISIKA,G2,SD,BPN,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
219,P,FISIKA,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
220,P,FISIKA,G1,SMTA,LL,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,LLW
221,L,FISIKA,G1,SD,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
222,L,FISIKA,G3,SD,BPN,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
223,P,FISIKA,G3,SMTA,PDG,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
224,P,FISIKA,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
225,L,FISIKA,G3,SRJN,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
226,P,FISIKA,G2,SD,BPN,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
227,L,FISIKA,G1,SD,LL,BPN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LLW
228,P,FISIKA,G2,SD,BPN,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
229,L,FISIKA,G2,SMP,LL,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
230,P,FISIKA,G1,SD,BPN,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
231,P,FISIKA,G4,SRJN,PNS,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
232,L,FISIKA,G2,LL,LL,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LC
233,P,FISIKA,G2,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
234,P,FISIKA,G3,SMTA,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
235,P,FISIKA,G5,SMTA,PS,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
236,P,FISIKA,G4,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
237,P,FISIKA,G3,SRJN,GRD,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
238,P,FISIKA,G3,SMTA,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
239,L,FISIKA,G4,SRJN,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LLW
240,P,FISIKA,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
241,P,FISIKA,G2,SMTA,PS,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
242,P,FISIKA,G3,SMTA,PS,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
243,P,FISIKA,G4,SMTA,BPN,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
244,P,FISIKA,G3,SRJN,GRD,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
245,P,FISIKA,G4,SMTA,PNS,ABRI,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
246,P,FISIKA,G5,SRJN,PNS,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
247,L,FISIKA,G4,SMTA,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
248,L,FISIKA,G2,SD,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
249,P,FISIKA,G3,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
250,P,FISIKA,G2,SMTA,PS,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
251,L,FISIKA,G3,SMP,PDG,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
252,L,FISIKA,G6,SMTA,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
253,P,FISIKA,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
254,L,FISIKA,G4,SD,BPN,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
255,P,FISIKA,G4,SMTA,PDG,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
256,P,FISIKA,G2,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
257,L,FISIKA,G4,SRJN,GRD,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
258,L,FISIKA,G3,SRJN,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
259,P,FISIKA,G4,SMTA,LL,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
260,P,FISIKA,G4,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
261,P,FISIKA,G3,SMTA,LL,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,LTW
262,P,FISIKA,G4,SMTA,PDG,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,LLW
263,P,FISIKA,G2,SD,BPN,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
264,P,FISIKA,G4,SMTA,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
